Txn_ID,Date,Bank,Account,Sort_Code,Account_Name,Type,Description,Reference,Money_In,Money_Out,Amount_Signed,Balance,Counterparty_Raw,Counterparty_Norm,Counterparty_Sort_Code,Counterparty_Account,Is_Own_Account_Transfer,Source_File,Source_Row
LLOYDS-Lloyds_41283719_Oct24-Mar26-80,2024-10-23,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV41285,,2771.79,-0.0,2771.79,168806.97,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,80
LLOYDS-Lloyds_41283719_Oct24-Mar26-81,2024-10-23,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO KESTREL FUEL CARDS REF 2188,2188,0.0,204.5,-204.5,168602.47,Kestrel Fuel Cards,KESTREL FUEL CARDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,81
LLOYDS-Lloyds_41283719_Oct24-Mar26-82,2024-10-23,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO WEXFORD CATERING LTD REF 2638,2638,0.0,578.58,-578.58,168023.89,Wexford Catering Ltd,WEXFORD CATERING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,82
LLOYDS-Lloyds_41283719_Oct24-Mar26-83,2024-10-24,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV58434,,2922.9,-0.0,2922.9,170946.79,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,83
LLOYDS-Lloyds_41283719_Oct24-Mar26-84,2024-10-24,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO ELLERY LEGAL LLP REF 9666,9666,0.0,195.77,-195.77,170751.02,Ellery Legal Llp,ELLERY LEGAL LLP,,,False,Lloyds_41283719_Oct24-Mar26.csv,84
LLOYDS-Lloyds_41283719_Oct24-Mar26-85,2024-10-24,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 5956,5956,0.0,3728.31,-3728.31,167022.71,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,85
LLOYDS-Lloyds_41283719_Oct24-Mar26-86,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC DENBY GARDEN CENTRES INV27601,,2762.83,-0.0,2762.83,169785.54,Denby Garden Centres,DENBY GARDEN CENTRES,,,False,Lloyds_41283719_Oct24-Mar26.csv,86
LLOYDS-Lloyds_41283719_Oct24-Mar26-87,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC DENBY GARDEN CENTRES INV82512,,1912.49,-0.0,1912.49,171698.03,Denby Garden Centres,DENBY GARDEN CENTRES,,,False,Lloyds_41283719_Oct24-Mar26.csv,87
LLOYDS-Lloyds_41283719_Oct24-Mar26-88,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV89276,,2342.91,-0.0,2342.91,174040.94,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,88
LLOYDS-Lloyds_41283719_Oct24-Mar26-89,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV36685,,6062.48,-0.0,6062.48,180103.42,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,89
LLOYDS-Lloyds_41283719_Oct24-Mar26-90,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 2512,2512,0.0,3860.56,-3860.56,176242.86,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,90
LLOYDS-Lloyds_41283719_Oct24-Mar26-91,2024-10-25,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO RIDLEY TOOLS LTD REF 9004,9004,0.0,1619.06,-1619.06,174623.8,Ridley Tools Ltd,RIDLEY TOOLS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,91
NATWEST-NatWest_77120931_statement-8,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO A PATEL SALARY OCT24,,0.0,1974.95,-1974.95,85482.63,A Patel,A PATEL,,,False,NatWest_77120931_statement.xlsx,8
NATWEST-NatWest_77120931_statement-9,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO C WALSH SALARY OCT24,,0.0,2853.54,-2853.54,82629.09,C Walsh,C WALSH,,,False,NatWest_77120931_statement.xlsx,9
NATWEST-NatWest_77120931_statement-10,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO D O'BRIEN SALARY OCT24,,0.0,2090.19,-2090.19,80538.9,D O'Brien,D O'BRIEN,,,False,NatWest_77120931_statement.xlsx,10
NATWEST-NatWest_77120931_statement-11,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO E MORGAN SALARY OCT24,,0.0,2651.12,-2651.12,77887.78,E Morgan,E MORGAN,,,False,NatWest_77120931_statement.xlsx,11
NATWEST-NatWest_77120931_statement-12,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO H SCHMIDT SALARY OCT24,,0.0,3506.59,-3506.59,74381.19,H Schmidt,H SCHMIDT,,,False,NatWest_77120931_statement.xlsx,12
NATWEST-NatWest_77120931_statement-13,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO J SMITH SALARY OCT24,,0.0,4200.0,-4200.0,70181.19,J Smith,J SMITH,,,False,NatWest_77120931_statement.xlsx,13
NATWEST-NatWest_77120931_statement-14,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO J TAYLOR SALARY OCT24,,0.0,2153.39,-2153.39,68027.8,J Taylor,J TAYLOR,,,False,NatWest_77120931_statement.xlsx,14
NATWEST-NatWest_77120931_statement-15,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO L KOWALSKI SALARY OCT24,,0.0,2122.39,-2122.39,65905.41,L Kowalski,L KOWALSKI,,,False,NatWest_77120931_statement.xlsx,15
NATWEST-NatWest_77120931_statement-16,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO M HUGHES SALARY OCT24,,0.0,3565.66,-3565.66,62339.75,M Hughes,M HUGHES,,,False,NatWest_77120931_statement.xlsx,16
NATWEST-NatWest_77120931_statement-17,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO P SINGH SALARY OCT24,,0.0,3074.73,-3074.73,59265.02,P Singh,P SINGH,,,False,NatWest_77120931_statement.xlsx,17
NATWEST-NatWest_77120931_statement-18,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO R DAVIES SALARY OCT24,,0.0,2174.69,-2174.69,57090.33,R Davies,R DAVIES,,,False,NatWest_77120931_statement.xlsx,18
NATWEST-NatWest_77120931_statement-19,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO S OKAFOR SALARY OCT24,,0.0,2467.05,-2467.05,54623.28,S Okafor,S OKAFOR,,,False,NatWest_77120931_statement.xlsx,19
NATWEST-NatWest_77120931_statement-20,2024-10-25,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO T NGUYEN SALARY OCT24,,0.0,3099.63,-3099.63,51523.65,T Nguyen,T NGUYEN,,,False,NatWest_77120931_statement.xlsx,20
LLOYDS-Lloyds_41283719_Oct24-Mar26-92,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC BEXLEY HOMEWARE PLC INV56898,,2338.6,-0.0,2338.6,176962.4,Bexley Homeware Plc,BEXLEY HOMEWARE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,92
LLOYDS-Lloyds_41283719_Oct24-Mar26-93,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV15482,,3104.42,-0.0,3104.42,180066.82,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,93
LLOYDS-Lloyds_41283719_Oct24-Mar26-94,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV97416,,1501.79,-0.0,1501.79,181568.61,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,94
LLOYDS-Lloyds_41283719_Oct24-Mar26-95,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,DEB,ACCOUNT FEE,,0.0,43.3,-43.3,181525.31,Lloyds,LLOYDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,95
LLOYDS-Lloyds_41283719_Oct24-Mar26-96,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRITISH GAS BUSINESS REF 3532,3532,0.0,5565.72,-5565.72,175959.59,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,96
LLOYDS-Lloyds_41283719_Oct24-Mar26-97,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 3662,3662,0.0,5860.81,-5860.81,170098.78,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,97
LLOYDS-Lloyds_41283719_Oct24-Mar26-98,2024-10-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO PENNANT FREIGHT LTD REF 7755,7755,0.0,295.0,-295.0,169803.78,Pennant Freight Ltd,PENNANT FREIGHT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,98
NATWEST-NatWest_77120931_statement-21,2024-10-28,NatWest,77120931,,Northbridge Trading Ltd,DEB,ACCOUNT CHARGES,,0.0,38.62,-38.62,51485.03,NatWest,NATWEST,,,False,NatWest_77120931_statement.xlsx,21
LLOYDS-Lloyds_41283719_Oct24-Mar26-99,2024-10-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC DENBY GARDEN CENTRES INV60140,,7502.9,-0.0,7502.9,177306.68,Denby Garden Centres,DENBY GARDEN CENTRES,,,False,Lloyds_41283719_Oct24-Mar26.csv,99
LLOYDS-Lloyds_41283719_Oct24-Mar26-100,2024-10-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV44970,,1941.74,-0.0,1941.74,179248.42,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,100
LLOYDS-Lloyds_41283719_Oct24-Mar26-101,2024-10-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ORWELL FURNISHINGS LTD INV55830,,3080.49,-0.0,3080.49,182328.91,Orwell Furnishings Ltd,ORWELL FURNISHINGS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,101
LLOYDS-Lloyds_41283719_Oct24-Mar26-102,2024-10-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC PEMBROKE LIVING INV39154,,2256.67,-0.0,2256.67,184585.58,Pembroke Living,PEMBROKE LIVING,,,False,Lloyds_41283719_Oct24-Mar26.csv,102
LLOYDS-Lloyds_41283719_Oct24-Mar26-103,2024-10-29,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 1387,1387,0.0,4011.19,-4011.19,180574.39,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,103
LLOYDS-Lloyds_41283719_Oct24-Mar26-104,2024-10-30,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV56025,,5703.56,-0.0,5703.56,186277.95,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,104
LLOYDS-Lloyds_41283719_Oct24-Mar26-105,2024-10-30,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 9785,9785,0.0,2087.23,-2087.23,184190.72,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,105
LLOYDS-Lloyds_41283719_Oct24-Mar26-106,2024-10-30,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO MERIDIAN PACKAGING LTD REF 2889,2889,0.0,5280.67,-5280.67,178910.05,Meridian Packaging Ltd,MERIDIAN PACKAGING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,106
LLOYDS-Lloyds_41283719_Oct24-Mar26-107,2024-10-31,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC BEXLEY HOMEWARE PLC INV24208,,5353.26,-0.0,5353.26,184263.31,Bexley Homeware Plc,BEXLEY HOMEWARE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,107
LLOYDS-Lloyds_41283719_Oct24-Mar26-108,2024-10-31,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV51114,,4103.87,-0.0,4103.87,188367.18,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,108
LLOYDS-Lloyds_41283719_Oct24-Mar26-109,2024-10-31,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRIGHTPATH PRINT LTD REF 7311,7311,0.0,5412.1,-5412.1,182955.08,Brightpath Print Ltd,BRIGHTPATH PRINT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,109
LLOYDS-Lloyds_41283719_Oct24-Mar26-110,2024-10-31,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRITISH GAS BUSINESS REF 1027,1027,0.0,3191.53,-3191.53,179763.55,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,110
LLOYDS-Lloyds_41283719_Oct24-Mar26-111,2024-10-31,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO FENWICK COMPONENTS LTD REF 5173,5173,0.0,409.66,-409.66,179353.89,Fenwick Components Ltd,FENWICK COMPONENTS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,111
LLOYDS-Lloyds_41283719_Oct24-Mar26-112,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC DENBY GARDEN CENTRES INV49363,,4655.56,-0.0,4655.56,184009.45,Denby Garden Centres,DENBY GARDEN CENTRES,,,False,Lloyds_41283719_Oct24-Mar26.csv,112
LLOYDS-Lloyds_41283719_Oct24-Mar26-113,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC GLENMORE TRADING INV57739,,4064.12,-0.0,4064.12,188073.57,Glenmore Trading,GLENMORE TRADING,,,False,Lloyds_41283719_Oct24-Mar26.csv,113
LLOYDS-Lloyds_41283719_Oct24-Mar26-114,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV91678,,3148.54,-0.0,3148.54,191222.11,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,114
LLOYDS-Lloyds_41283719_Oct24-Mar26-115,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC NEWHAM HARDWARE INV52753,,3838.72,-0.0,3838.72,195060.83,Newham Hardware,NEWHAM HARDWARE,,,False,Lloyds_41283719_Oct24-Mar26.csv,115
LLOYDS-Lloyds_41283719_Oct24-Mar26-116,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD HARTWELL FINANCE PLC,,0.0,3180.4,-3180.4,191880.43,Hartwell Finance plc,HARTWELL FINANCE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,116
LLOYDS-Lloyds_41283719_Oct24-Mar26-117,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 7211,7211,0.0,4112.31,-4112.31,187768.12,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,117
LLOYDS-Lloyds_41283719_Oct24-Mar26-118,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 3085,3085,0.0,1272.26,-1272.26,186495.86,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,118
LLOYDS-Lloyds_41283719_Oct24-Mar26-119,2024-11-01,Lloyds,41283719,,Northbridge Trading Ltd Current,SO,SO ASHCOMBE ESTATES RENT,,0.0,6250.0,-6250.0,180245.86,Ashcombe Estates,ASHCOMBE ESTATES,,,False,Lloyds_41283719_Oct24-Mar26.csv,119
LLOYDS-Lloyds_41283719_Oct24-Mar26-120,2024-11-04,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV47606,,2339.42,-0.0,2339.42,182585.28,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,120
LLOYDS-Lloyds_41283719_Oct24-Mar26-121,2024-11-04,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BT BUSINESS REF 4501,4501,0.0,3140.37,-3140.37,179444.91,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,121
LLOYDS-Lloyds_41283719_Oct24-Mar26-122,2024-11-04,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO PENNANT FREIGHT LTD REF 2389,2389,0.0,1810.15,-1810.15,177634.76,Pennant Freight Ltd,PENNANT FREIGHT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,122
LLOYDS-Lloyds_41283719_Oct24-Mar26-123,2024-11-04,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO WEXFORD CATERING LTD REF 6279,6279,0.0,2870.18,-2870.18,174764.58,Wexford Catering Ltd,WEXFORD CATERING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,123
LLOYDS-Lloyds_41283719_Oct24-Mar26-124,2024-11-05,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV98184,,3121.27,-0.0,3121.27,177885.85,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,124
LLOYDS-Lloyds_41283719_Oct24-Mar26-125,2024-11-05,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO OAKLINE OFFICE LTD REF 1400,1400,0.0,420.35,-420.35,177465.5,Oakline Office Ltd,OAKLINE OFFICE LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,125
BARCLAYS-Barclays_90311276_export-8,2024-11-06,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT MICROSOFT,,0.0,43.1,-43.1,12669.09,Microsoft,MICROSOFT,,,False,Barclays_90311276_export.csv,8
LLOYDS-Lloyds_41283719_Oct24-Mar26-126,2024-11-06,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ORWELL FURNISHINGS LTD INV64321,,7611.87,-0.0,7611.87,185077.37,Orwell Furnishings Ltd,ORWELL FURNISHINGS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,126
LLOYDS-Lloyds_41283719_Oct24-Mar26-127,2024-11-06,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO FENWICK COMPONENTS LTD REF 7291,7291,0.0,3042.11,-3042.11,182035.26,Fenwick Components Ltd,FENWICK COMPONENTS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,127
LLOYDS-Lloyds_41283719_Oct24-Mar26-128,2024-11-06,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 3417,3417,0.0,3987.94,-3987.94,178047.32,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,128
LLOYDS-Lloyds_41283719_Oct24-Mar26-129,2024-11-06,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO MERIDIAN PACKAGING LTD REF 2746,2746,0.0,4703.76,-4703.76,173343.56,Meridian Packaging Ltd,MERIDIAN PACKAGING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,129
LLOYDS-Lloyds_41283719_Oct24-Mar26-130,2024-11-07,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ORWELL FURNISHINGS LTD INV27477,,6951.05,-0.0,6951.05,180294.61,Orwell Furnishings Ltd,ORWELL FURNISHINGS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,130
LLOYDS-Lloyds_41283719_Oct24-Mar26-131,2024-11-07,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BT BUSINESS REF 9270,9270,0.0,2646.43,-2646.43,177648.18,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,131
LLOYDS-Lloyds_41283719_Oct24-Mar26-132,2024-11-07,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 6198,6198,0.0,5707.73,-5707.73,171940.45,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,132
LLOYDS-Lloyds_41283719_Oct24-Mar26-133,2024-11-07,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 8305,8305,0.0,5398.67,-5398.67,166541.78,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,133
LLOYDS-Lloyds_41283719_Oct24-Mar26-134,2024-11-08,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV93579,,2863.03,-0.0,2863.03,169404.81,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,134
LLOYDS-Lloyds_41283719_Oct24-Mar26-135,2024-11-08,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC QUAYSIDE RETAIL INV73517,,5588.64,-0.0,5588.64,174993.45,Quayside Retail,QUAYSIDE RETAIL,,,False,Lloyds_41283719_Oct24-Mar26.csv,135
LLOYDS-Lloyds_41283719_Oct24-Mar26-136,2024-11-08,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BT BUSINESS REF 2269,2269,0.0,4324.24,-4324.24,170669.21,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,136
LLOYDS-Lloyds_41283719_Oct24-Mar26-137,2024-11-08,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 5451,5451,0.0,2114.71,-2114.71,168554.5,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,137
LLOYDS-Lloyds_41283719_Oct24-Mar26-138,2024-11-11,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC GLENMORE TRADING INV18418,,3935.97,-0.0,3935.97,172490.47,Glenmore Trading,GLENMORE TRADING,,,False,Lloyds_41283719_Oct24-Mar26.csv,138
LLOYDS-Lloyds_41283719_Oct24-Mar26-139,2024-11-11,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV81121,,4334.21,-0.0,4334.21,176824.68,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,139
LLOYDS-Lloyds_41283719_Oct24-Mar26-140,2024-11-11,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO FENWICK COMPONENTS LTD REF 7883,7883,0.0,2428.44,-2428.44,174396.24,Fenwick Components Ltd,FENWICK COMPONENTS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,140
BARCLAYS-Barclays_90311276_export-9,2024-11-12,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CASH WDL 12NOV,,0.0,200.0,-200.0,12469.09,CASH,CASH,,,False,Barclays_90311276_export.csv,9
LLOYDS-Lloyds_41283719_Oct24-Mar26-141,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV59857,,4420.44,-0.0,4420.44,178816.68,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,141
LLOYDS-Lloyds_41283719_Oct24-Mar26-142,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD BRITISH GAS BUSINESS,,0.0,659.82,-659.82,178156.86,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,142
LLOYDS-Lloyds_41283719_Oct24-Mar26-143,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD BT BUSINESS,,0.0,356.26,-356.26,177800.6,Bt Business,BT BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,143
LLOYDS-Lloyds_41283719_Oct24-Mar26-144,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD LUMEN ENERGY LTD,,0.0,1098.44,-1098.44,176702.16,Lumen Energy Ltd,LUMEN ENERGY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,144
LLOYDS-Lloyds_41283719_Oct24-Mar26-145,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD THAMES WATER,,0.0,196.97,-196.97,176505.19,Thames Water,THAMES WATER,,,False,Lloyds_41283719_Oct24-Mar26.csv,145
LLOYDS-Lloyds_41283719_Oct24-Mar26-146,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRITISH GAS BUSINESS REF 9818,9818,0.0,4522.97,-4522.97,171982.22,British Gas Business,BRITISH GAS BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,146
LLOYDS-Lloyds_41283719_Oct24-Mar26-147,2024-11-12,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO STONEBRIDGE INSURANCE BROKERS REF 7389,7389,0.0,5142.67,-5142.67,166839.55,Stonebridge Insurance Brokers,STONEBRIDGE INSURANCE BROKERS,,,False,Lloyds_41283719_Oct24-Mar26.csv,147
LLOYDS-Lloyds_41283719_Oct24-Mar26-148,2024-11-13,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ALDERTON RETAIL LTD INV21003,,5713.45,-0.0,5713.45,172553.0,Alderton Retail Ltd,ALDERTON RETAIL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,148
LLOYDS-Lloyds_41283719_Oct24-Mar26-149,2024-11-13,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV91560,,4866.16,-0.0,4866.16,177419.16,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,149
LLOYDS-Lloyds_41283719_Oct24-Mar26-150,2024-11-13,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC MARSDEN DIY INV31632,,7255.94,-0.0,7255.94,184675.1,Marsden Diy,MARSDEN DIY,,,False,Lloyds_41283719_Oct24-Mar26.csv,150
LLOYDS-Lloyds_41283719_Oct24-Mar26-151,2024-11-13,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC MARSDEN DIY INV87580,,5102.26,-0.0,5102.26,189777.36,Marsden Diy,MARSDEN DIY,,,False,Lloyds_41283719_Oct24-Mar26.csv,151
